净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2020-05-25,3.8880,1.6505,0.14%,暂停申购,场内卖出,nan
2020-05-22,3.8827,1.6483,-2.28%,暂停申购,场内卖出,nan
2020-05-21,3.9732,1.6867,-0.54%,暂停申购,场内卖出,nan
2020-05-20,3.9949,1.6959,-0.51%,暂停申购,场内卖出,nan
2020-05-19,4.0155,1.7047,0.85%,暂停申购,场内卖出,nan
2020-05-18,3.9817,1.6903,0.26%,暂停申购,场内卖出,nan
2020-05-15,3.9715,1.6860,-0.30%,暂停申购,场内卖出,nan
2020-05-14,3.9835,1.6911,-1.09%,暂停申购,场内卖出,nan
2020-05-13,4.0272,1.7096,0.20%,暂停申购,场内卖出,nan
2020-05-12,4.0191,1.7062,0.00%,暂停申购,场内卖出,nan
2020-05-11,4.0190,1.7062,-0.09%,暂停申购,场内卖出,nan
2020-05-08,4.0226,1.7077,1.09%,暂停申购,场内卖出,nan
2020-05-07,3.9792,1.6893,-0.28%,暂停申购,场内卖出,nan
2020-05-06,3.9904,1.6940,0.59%,暂停申购,场内卖出,nan
2020-04-30,3.9669,1.6840,1.19%,暂停申购,场内卖出,nan
2020-04-29,3.9202,1.6642,0.46%,暂停申购,场内卖出,nan
2020-04-28,3.9021,1.6565,0.69%,暂停申购,场内卖出,nan
2020-04-27,3.8754,1.6452,0.68%,暂停申购,场内卖出,nan
2020-04-24,3.8493,1.6341,-0.85%,暂停申购,场内卖出,nan
2020-04-23,3.8824,1.6482,-0.25%,暂停申购,场内卖出,nan
2020-04-22,3.8921,1.6523,0.82%,暂停申购,场内卖出,nan
2020-04-21,3.8605,1.6389,-1.18%,暂停申购,场内卖出,nan
2020-04-20,3.9066,1.6584,0.36%,暂停申购,场内卖出,nan
2020-04-17,3.8927,1.6525,0.98%,暂停申购,场内卖出,nan
2020-04-16,3.8551,1.6366,0.13%,暂停申购,场内卖出,nan
2020-04-15,3.8500,1.6344,-0.74%,暂停申购,场内卖出,nan
2020-04-14,3.8786,1.6466,1.92%,暂停申购,场内卖出,nan
2020-04-13,3.8054,1.6155,-0.43%,暂停申购,场内卖出,nan
2020-04-10,3.8218,1.6224,-0.62%,暂停申购,场内卖出,nan
2020-04-09,3.8458,1.6326,0.33%,暂停申购,场内卖出,nan
2020-04-08,3.8332,1.6273,-0.47%,暂停申购,场内卖出,nan
2020-04-07,3.8512,1.6349,2.28%,暂停申购,场内卖出,nan
2020-04-03,3.7655,1.5985,-0.57%,暂停申购,场内卖出,nan
2020-04-02,3.7871,1.6077,1.62%,暂停申购,场内卖出,nan
2020-04-01,3.7269,1.5822,-0.30%,暂停申购,场内卖出,nan
2020-03-31,3.7381,1.5869,0.32%,暂停申购,场内卖出,nan
2020-03-30,3.7260,1.5818,-0.98%,暂停申购,场内卖出,nan
2020-03-27,3.7627,1.5974,0.33%,暂停申购,场内卖出,nan
2020-03-26,3.7505,1.5922,-0.66%,暂停申购,场内卖出,nan
2020-03-25,3.7754,1.6027,2.68%,暂停申购,场内卖出,nan
2020-03-24,3.6767,1.5608,2.68%,暂停申购,场内卖出,nan
2020-03-23,3.5807,1.5201,-3.37%,暂停申购,场内卖出,nan
2020-03-20,3.7054,1.5730,1.79%,暂停申购,场内卖出,nan
2020-03-19,3.6404,1.5454,-1.30%,暂停申购,场内卖出,nan
2020-03-18,3.6885,1.5659,-1.98%,暂停申购,场内卖出,nan
2020-03-17,3.7629,1.5974,-0.49%,暂停申购,场内卖出,nan
2020-03-16,3.7814,1.6053,-4.30%,暂停申购,场内卖出,nan
2020-03-13,3.9514,1.6775,-1.41%,暂停申购,场内卖出,nan
2020-03-12,4.0079,1.7014,-1.93%,暂停申购,场内卖出,nan
2020-03-11,4.0867,1.7349,-1.33%,暂停申购,场内卖出,nan
2020-03-10,4.1418,1.7583,2.14%,暂停申购,场内卖出,nan
2020-03-09,4.0551,1.7215,-3.42%,暂停申购,场内卖出,nan
2020-03-06,4.1987,1.7824,-1.62%,暂停申购,场内卖出,nan
2020-03-05,4.2679,1.8118,2.23%,暂停申购,场内卖出,nan
2020-03-04,4.1750,1.7724,0.58%,暂停申购,场内卖出,nan
2020-03-03,4.1511,1.7622,0.53%,暂停申购,场内卖出,nan
2020-03-02,4.1292,1.7529,3.28%,暂停申购,场内卖出,nan
2020-02-28,3.9979,1.6972,-3.55%,暂停申购,场内卖出,nan
2020-02-27,4.1449,1.7596,0.30%,暂停申购,场内卖出,nan
2020-02-26,4.1326,1.7544,-1.23%,暂停申购,场内卖出,nan
2020-02-25,4.1841,1.7763,-0.22%,暂停申购,场内卖出,nan
2020-02-24,4.1933,1.7802,-0.41%,暂停申购,场内卖出,nan
2020-02-21,4.2104,1.7874,0.12%,暂停申购,场内卖出,nan
2020-02-20,4.2053,1.7853,2.30%,暂停申购,场内卖出,nan
2020-02-19,4.1108,1.7451,-0.15%,暂停申购,场内卖出,nan
2020-02-18,4.1171,1.7478,-0.49%,暂停申购,场内卖出,nan
2020-02-17,4.1373,1.7564,2.25%,暂停申购,场内卖出,nan
2020-02-14,4.0464,1.7178,0.71%,暂停申购,场内卖出,nan
2020-02-13,4.0178,1.7057,-0.61%,暂停申购,场内卖出,nan
2020-02-12,4.0426,1.7162,0.81%,暂停申购,场内卖出,nan
2020-02-11,4.0102,1.7024,0.93%,暂停申购,场内卖出,nan
2020-02-10,3.9732,1.6867,0.40%,暂停申购,场内卖出,nan
2020-02-07,3.9572,1.6799,0.00%,暂停申购,场内卖出,nan
2020-02-06,3.9572,1.6799,1.86%,暂停申购,场内卖出,nan
2020-02-05,3.8849,1.6492,1.13%,暂停申购,场内卖出,nan
2020-02-04,3.8414,1.6308,2.64%,暂停申购,场内卖出,nan
2020-02-03,3.7425,1.5888,-7.90%,暂停申购,场内卖出,nan
2020-01-23,4.0635,1.7251,-3.10%,暂停申购,场内卖出,nan
2020-01-22,4.1935,1.7802,0.42%,暂停申购,场内卖出,nan
2020-01-21,4.1758,1.7727,-1.71%,暂停申购,场内卖出,nan
2020-01-20,4.2483,1.8035,0.74%,暂停申购,场内卖出,nan
2020-01-17,4.2171,1.7903,0.14%,暂停申购,场内卖出,nan
2020-01-16,4.2113,1.7878,-0.43%,暂停申购,场内卖出,nan
2020-01-15,4.2293,1.7954,-0.55%,暂停申购,场内卖出,nan
2020-01-14,4.2528,1.8054,-0.34%,暂停申购,场内卖出,nan
2020-01-13,4.2671,1.8115,0.97%,暂停申购,场内卖出,nan
2020-01-10,4.2260,1.7940,-0.03%,暂停申购,场内卖出,nan
2020-01-09,4.2272,1.7945,1.26%,暂停申购,场内卖出,nan
2020-01-08,4.1745,1.7722,-1.15%,暂停申购,场内卖出,nan
2020-01-07,4.2231,1.7928,0.75%,暂停申购,场内卖出,nan
2020-01-06,4.1918,1.7795,-0.39%,暂停申购,场内卖出,nan
2020-01-03,4.2080,1.7864,-0.18%,暂停申购,场内卖出,nan
2020-01-02,4.2155,1.7896,1.36%,暂停申购,场内卖出,nan
2019-12-31,4.1590,1.7656,0.36%,暂停申购,场内卖出,nan
2019-12-30,4.1439,1.7592,1.48%,暂停申购,场内卖出,nan
2019-12-27,4.0836,1.7336,-0.10%,暂停申购,场内卖出,nan
2019-12-26,4.0877,1.7353,0.88%,暂停申购,场内卖出,nan
2019-12-25,4.0521,1.7202,-0.05%,暂停申购,场内卖出,nan
2019-12-24,4.0542,1.7211,0.65%,暂停申购,场内卖出,nan
2019-12-23,4.0281,1.7100,-1.25%,暂停申购,场内卖出,nan
2019-12-20,4.0792,1.7317,-0.24%,暂停申购,场内卖出,nan
2019-12-19,4.0892,1.7360,-0.14%,暂停申购,场内卖出,nan
2019-12-18,4.0950,1.7384,-0.22%,暂停申购,场内卖出,nan
2019-12-17,4.1041,1.7423,1.36%,暂停申购,场内卖出,nan
2019-12-16,4.0490,1.7189,0.48%,暂停申购,场内卖出,nan
2019-12-13,4.0296,1.7107,1.93%,暂停申购,场内卖出,nan
2019-12-12,3.9533,1.6783,-0.30%,暂停申购,场内卖出,nan
2019-12-11,3.9653,1.6834,0.06%,暂停申购,场内卖出,nan
2019-12-10,3.9629,1.6823,0.13%,暂停申购,场内卖出,nan
2019-12-09,3.9579,1.6802,-0.18%,暂停申购,场内卖出,nan
2019-12-06,3.9649,1.6832,0.59%,暂停申购,场内卖出,nan
2019-12-05,3.9416,1.6733,0.77%,暂停申购,场内卖出,nan
2019-12-04,3.9116,1.6606,-0.03%,暂停申购,场内卖出,nan
