日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量,成交金额
2011-09-01,'000012,国债指数,129.394,129.396,129.282,129.389,129.377,0.017,0.0131,9877,9849993.0
2011-08-31,'000012,国债指数,129.377,129.383,129.371,129.373,129.36,0.017,0.0131,72639,71447370.0
2011-08-30,'000012,国债指数,129.36,129.39,129.358,129.377,129.365,-0.005,-0.0039,46411,46511011.0
2011-08-29,'000012,国债指数,129.365,129.387,129.365,129.387,129.35,0.015,0.0116,110632,109718671.0
2011-08-26,'000012,国债指数,129.35,129.355,129.345,129.345,129.333,0.017,0.0131,22827,22101039.0
2011-08-25,'000012,国债指数,129.333,129.338,129.327,129.338,129.326,0.007,0.0054,37637,37921737.0
2011-08-24,'000012,国债指数,129.326,129.33,129.31,129.312,129.3,0.026,0.0201,54111,53874096.0
2011-08-23,'000012,国债指数,129.3,129.319,129.15,129.156,129.144,0.156,0.1208,18416,18094206.0
2011-08-22,'000012,国债指数,129.144,129.245,129.127,129.243,129.207,-0.063,-0.0488,17316,17114868.0
2011-08-19,'000012,国债指数,129.207,129.213,129.161,129.207,129.195,0.012,0.0093,71772,73662270.0
2011-08-18,'000012,国债指数,129.195,129.197,129.183,129.194,129.178,0.017,0.0132,7013,7088531.0
2011-08-17,'000012,国债指数,129.178,129.181,129.165,129.18,129.167,0.011,0.0085,191835,192651186.0
2011-08-16,'000012,国债指数,129.167,129.169,129.071,129.167,129.155,0.012,0.0093,74810,74910516.0
2011-08-15,'000012,国债指数,129.155,129.174,129.053,129.067,129.031,0.124,0.0961,46628,47156891.0
2011-08-12,'000012,国债指数,129.031,129.034,129.014,129.024,129.012,0.019,0.0147,25821,25974946.0
2011-08-11,'000012,国债指数,129.012,129.014,128.999,129.004,128.992,0.02,0.0155,92007,90509021.0
2011-08-10,'000012,国债指数,128.992,129.099,128.958,129.053,129.041,-0.049,-0.038,19620,19473559.0
2011-08-09,'000012,国债指数,129.041,129.042,129.008,129.016,129.002,0.039,0.0302,109371,109910059.0
2011-08-08,'000012,国债指数,129.002,129.015,129.001,129.015,128.979,0.023,0.0178,66582,64788632.0
2011-08-05,'000012,国债指数,128.979,128.984,128.958,128.96,128.947,0.032,0.0248,77698,75946220.0
2011-08-04,'000012,国债指数,128.947,128.948,128.937,128.946,128.932,0.015,0.0116,31770,31444143.0
2011-08-03,'000012,国债指数,128.932,128.932,128.907,128.911,128.899,0.033,0.0256,43573,43569442.0
2011-08-02,'000012,国债指数,128.899,128.911,128.894,128.907,128.894,0.005,0.0039,4354,4267525.0
2011-08-01,'000012,国债指数,128.894,128.919,128.893,128.916,128.88,0.014,0.0109,27578,28017012.0
2011-07-29,'000012,国债指数,128.88,128.883,128.871,128.876,128.864,0.016,0.0124,10089,10094910.0
2011-07-28,'000012,国债指数,128.864,128.867,128.859,128.867,128.855,0.009,0.007,8425,8391464.0
2011-07-27,'000012,国债指数,128.855,128.871,128.849,128.868,128.856,-0.001,-0.0008,38323,38499546.0
2011-07-26,'000012,国债指数,128.856,128.858,128.842,128.847,128.834,0.022,0.0171,39730,40052647.0
2011-07-25,'000012,国债指数,128.834,128.845,128.834,128.842,128.806,0.028,0.0217,59167,59283977.0
2011-07-22,'000012,国债指数,128.806,128.809,128.796,128.805,128.788,0.018,0.014,18375,17547590.0
2011-07-21,'000012,国债指数,128.788,128.827,128.775,128.827,128.808,-0.02,-0.0155,22515,22449169.0
2011-07-20,'000012,国债指数,128.808,128.812,128.769,128.785,128.76,0.048,0.0373,41577,42230587.0
2011-07-19,'000012,国债指数,128.76,128.77,128.757,128.765,128.753,0.007,0.0054,14649,14797646.0
2011-07-18,'000012,国债指数,128.753,128.817,128.72,128.816,128.78,-0.027,-0.021,80070,80580769.0
2011-07-15,'000012,国债指数,128.78,128.781,128.764,128.767,128.755,0.025,0.0194,19135,19335534.0
2011-07-14,'000012,国债指数,128.755,128.758,128.752,128.758,128.746,0.009,0.007,5744,5666762.0
2011-07-13,'000012,国债指数,128.746,128.746,128.687,128.689,128.677,0.069,0.0536,14388,14238179.0
2011-07-12,'000012,国债指数,128.677,128.728,128.672,128.724,128.712,-0.035,-0.0272,86666,87944065.0
2011-07-11,'000012,国债指数,128.712,128.715,128.658,128.68,128.644,0.068,0.0529,32725,32988217.0
2011-07-08,'000012,国债指数,128.644,128.647,128.608,128.643,128.631,0.013,0.0101,74171,75529430.0
2011-07-07,'000012,国债指数,128.631,128.632,128.587,128.609,128.597,0.034,0.0264,57165,58237014.0
2011-07-06,'000012,国债指数,128.597,128.613,128.589,128.603,128.592,0.005,0.0039,11484,11361663.0
2011-07-05,'000012,国债指数,128.592,128.646,128.587,128.644,128.632,-0.04,-0.0311,8089,7968287.0
2011-07-04,'000012,国债指数,128.632,128.64,128.619,128.619,128.583,0.049,0.0381,19748,19990544.0
2011-07-01,'000012,国债指数,128.583,128.588,128.557,128.559,128.547,0.036,0.028,3720,3658965.0
2011-06-30,'000012,国债指数,128.547,128.548,128.543,128.545,128.533,0.014,0.0109,27460,26892443.0
2011-06-29,'000012,国债指数,128.533,128.562,128.531,128.562,128.55,-0.017,-0.0132,33815,33281472.0
2011-06-28,'000012,国债指数,128.55,128.555,128.544,128.546,128.534,0.016,0.0124,41400,40148713.0
2011-06-27,'000012,国债指数,128.534,128.55,128.513,128.55,128.514,0.02,0.0156,77260,75589967.0
2011-06-24,'000012,国债指数,128.514,128.546,128.5,128.52,128.508,0.006,0.0047,33150,32861013.0
2011-06-23,'000012,国债指数,128.508,128.521,128.501,128.508,128.496,0.012,0.0093,16760,16110096.0
2011-06-22,'000012,国债指数,128.496,128.524,128.461,128.519,128.507,-0.011,-0.0086,61121,60231352.0
2011-06-21,'000012,国债指数,128.507,128.509,128.486,128.499,128.487,0.02,0.0156,30902,30836555.0
2011-06-20,'000012,国债指数,128.487,128.512,128.454,128.511,128.473,0.014,0.0109,18498,18333401.0
2011-06-17,'000012,国债指数,128.473,128.478,128.395,128.42,128.408,0.065,0.0506,26641,26199921.0
2011-06-16,'000012,国债指数,128.408,128.42,128.35,128.42,128.408,0.0,0.0,55402,55224162.0
2011-06-15,'000012,国债指数,128.408,128.415,128.407,128.415,128.403,0.005,0.0039,53331,53704702.0
2011-06-14,'000012,国债指数,128.403,128.467,128.402,128.454,128.442,-0.039,-0.0304,1729027,1727275797.0
2011-06-13,'000012,国债指数,128.442,128.446,128.389,128.446,128.411,0.031,0.0241,2462113,2459016913.0
2011-06-10,'000012,国债指数,128.411,128.422,128.41,128.422,128.405,0.006,0.0047,17105,16931316.0
2011-06-09,'000012,国债指数,128.405,128.415,128.403,128.409,128.397,0.008,0.0062,12827,12816384.0
2011-06-08,'000012,国债指数,128.397,128.404,128.391,128.403,128.391,0.006,0.0047,36776,36166344.0
2011-06-07,'000012,国债指数,128.391,128.391,128.376,128.384,128.337,0.054,0.0421,25491,25272474.0
2011-06-03,'000012,国债指数,128.337,128.355,128.333,128.335,128.323,0.014,0.0109,11114,11045706.0
2011-06-02,'000012,国债指数,128.323,128.347,128.321,128.346,128.335,-0.012,-0.0094,9661,9608504.0
2011-06-01,'000012,国债指数,128.335,128.341,128.333,128.341,128.329,0.006,0.0047,31888,32140613.0
2011-05-31,'000012,国债指数,128.329,128.344,128.31,128.33,128.319,0.01,0.0078,45673,45673822.0
2011-05-30,'000012,国债指数,128.319,128.326,128.319,128.326,128.292,0.027,0.021,32027,32517745.0
2011-05-27,'000012,国债指数,128.292,128.299,128.276,128.288,128.277,0.015,0.0117,61296,60057937.0
2011-05-26,'000012,国债指数,128.277,128.282,128.25,128.274,128.262,0.015,0.0117,17941,17845617.0
2011-05-25,'000012,国债指数,128.262,128.273,128.168,128.259,128.247,0.015,0.0117,22621,22493795.0
2011-05-24,'000012,国债指数,128.247,128.248,128.213,128.227,128.215,0.032,0.025,11189,11084756.0
2011-05-23,'000012,国债指数,128.215,128.233,128.213,128.232,128.197,0.018,0.014,22302,22663600.0
2011-05-20,'000012,国债指数,128.197,128.203,128.194,128.198,128.186,0.011,0.0086,33518,34381953.0
2011-05-19,'000012,国债指数,128.186,128.186,128.173,128.185,128.173,0.013,0.0101,37269,37548094.0
2011-05-18,'000012,国债指数,128.173,128.174,128.168,128.171,128.159,0.014,0.0109,58801,57878661.0
2011-05-17,'000012,国债指数,128.159,128.172,128.156,128.164,128.152,0.007,0.0055,51717,52296211.0
2011-05-16,'000012,国债指数,128.152,128.156,128.145,128.156,128.12,0.032,0.025,14136,14151026.0
2011-05-13,'000012,国债指数,128.12,128.123,128.104,128.11,128.098,0.022,0.0172,94232,91707960.0
2011-05-12,'000012,国债指数,128.098,128.099,128.087,128.087,128.076,0.022,0.0172,235827,229293130.0
2011-05-11,'000012,国债指数,128.076,128.078,128.06,128.068,128.057,0.019,0.0148,264001,261538091.0
2011-05-10,'000012,国债指数,128.057,128.065,128.049,128.057,128.045,0.012,0.0094,95990,94832096.0
2011-05-09,'000012,国债指数,128.045,128.047,128.025,128.025,127.99,0.055,0.043,173699,174725130.0
2011-05-06,'000012,国债指数,127.99,127.991,127.919,127.921,127.909,0.081,0.0633,275308,269464474.0
2011-05-05,'000012,国债指数,127.909,127.912,127.904,127.906,127.895,0.014,0.0109,46396,46418347.0
2011-05-04,'000012,国债指数,127.895,127.93,127.89,127.93,127.918,-0.023,-0.018,85873,84600452.0
2011-05-03,'000012,国债指数,127.918,127.918,127.891,127.908,127.861,0.057,0.0446,26348,26064445.0
2011-04-29,'000012,国债指数,127.861,127.867,127.857,127.858,127.846,0.015,0.0117,113726,111422178.0
2011-04-28,'000012,国债指数,127.846,127.879,127.777,127.872,127.86,-0.014,-0.0109,38955,38469568.0
2011-04-27,'000012,国债指数,127.86,127.87,127.841,127.843,127.832,0.028,0.0219,102948,100903017.0
2011-04-26,'000012,国债指数,127.832,127.841,127.831,127.841,127.829,0.003,0.0023,74297,73103599.0
2011-04-25,'000012,国债指数,127.829,127.857,127.826,127.856,127.822,0.007,0.0055,24656,24502935.0
2011-04-22,'000012,国债指数,127.822,127.823,127.791,127.815,127.804,0.018,0.0141,164171,162866897.0
2011-04-21,'000012,国债指数,127.804,127.836,127.801,127.812,127.8,0.004,0.0031,111121,110982956.0
2011-04-20,'000012,国债指数,127.8,127.8,127.795,127.799,127.788,0.012,0.0094,176502,174359865.0
2011-04-19,'000012,国债指数,127.788,127.789,127.772,127.788,127.776,0.012,0.0094,132290,129741070.0
2011-04-18,'000012,国债指数,127.776,127.785,127.765,127.778,127.746,0.03,0.0235,98035,96038104.0
2011-04-15,'000012,国债指数,127.746,127.77,127.742,127.768,127.756,-0.01,-0.0078,57621,57443872.0
2011-04-14,'000012,国债指数,127.756,127.761,127.755,127.759,127.748,0.008,0.0063,204614,204342874.0
2011-04-13,'000012,国债指数,127.748,127.771,127.719,127.77,127.758,-0.01,-0.0078,86465,86492474.0
2011-04-12,'000012,国债指数,127.758,127.758,127.752,127.755,127.743,0.015,0.0117,77960,77578630.0
2011-04-11,'000012,国债指数,127.743,127.744,127.74,127.743,127.709,0.034,0.0266,27808,27430667.0
2011-04-08,'000012,国债指数,127.709,127.711,127.7,127.701,127.689,0.02,0.0157,37406,37125151.0
